"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_log","score_bri"
"2723","GOMA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2724","GOMA",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2725","KALUNGUTA",">=10",0,0.015,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0151136377085253,0.015
"2726","KALUNGUTA",">=2",0,0.459,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.614335999950813,0.459
"2727","KALUNGUTA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2728","KALUNGUTA",">=6",0,0.08,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0833816088303555,0.08
"2729","KATWA",">=10",0,0.002,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00200200257047267,0.002
"2730","KATWA",">=2",0,0.24,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.274436845570181,0.24
"2731","KATWA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2732","KATWA",">=6",0,0.024,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0242926924665856,0.024
"2733","LOLWA",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2734","LOLWA",">=2",0,0.001,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00100050023348343,0.001
"2735","LOLWA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2736","LOLWA",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2737","MABALAKO",">=10",0,0.354,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-1.03845836613085,0.646
"2738","MABALAKO",">=2",0,0.933,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.0693500782419743,0.0669999999999999
"2739","MABALAKO",">=20",0,0.058,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-2.84731227015986,0.942
"2740","MABALAKO",">=6",0,0.633,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.457284856995939,0.367
"2741","MAMBASA",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2742","MAMBASA",">=2",0,0.05,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0512932942822874,0.05
"2743","MAMBASA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2744","MAMBASA",">=6",0,0.008,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00803217159645781,0.008
"2745","MANDIMA",">=10",0,0.079,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0822952426182525,0.079
"2746","MANDIMA",">=2",0,0.643,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.441610554900039,0.357
"2747","MANDIMA",">=20",0,0.006,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00601807222495939,0.006
"2748","MANDIMA",">=6",0,0.236,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-1.44392347438026,0.764
"2749","NYAKUNDE",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2750","NYAKUNDE",">=2",0,0.003,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00300450891999781,0.003
"2751","NYAKUNDE",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2752","NYAKUNDE",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2753","OICHA",">=10",0,0.008,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00803217159645781,0.008
"2754","OICHA",">=2",0,0.375,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.980829253278393,0.625
"2755","OICHA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"2756","OICHA",">=6",0,0.061,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0629397996673779,0.061
"2757","BENI",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2758","BENI",">=10",2,0.1,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.105360515546715,0.1
"2759","BENI",">=10",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-23.0258508472001,1
"2760","BENI",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2761","BENI",">=10",4,0.9,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-2.30258509199405,0.9
"2762","BENI",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2763","BENI",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2764","BENI",">=10",7,0.3,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.356674943795875,0.3
"2765","BENI",">=10",8,0.7,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.2039728039926,0.7
"2766","BENI",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2767","BENI",">=2",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2768","BENI",">=2",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-1.00000008279037e-10,0
"2769","BENI",">=2",1,0.5,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-0.693147180759945,0.5
"2770","BENI",">=2",6,0.3,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-1.20397280465927,0.7
"2771","BENI",">=2",7,0.7,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.35667494408159,0.3
"2772","BENI",">=2",2,0.95,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-0.0512932944928137,0.05
"2773","BENI",">=2",8,1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-1.00000008279037e-10,0
"2774","BENI",">=2",3,0.75,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.287682072585114,0.25
"2775","BENI",">=2",5,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2776","BENI",">=2",9,0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.693147180759945,0.5
"2777","BENI",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2778","BENI",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"2779","BENI",">=20",10,0.9,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-2.30258509199405,0.9
"2780","BENI",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2781","BENI",">=20",4,0.1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.105360515546715,0.1
"2782","BENI",">=20",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2783","BENI",">=20",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2784","BENI",">=20",7,0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.0512932942822874,0.05
"2785","BENI",">=20",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2786","BENI",">=20",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2787","BENI",">=6",1,0.15,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-0.162518929380128,0.15
"2788","BENI",">=6",2,0.4,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.510825623599324,0.4
"2789","BENI",">=6",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-23.0258508472001,1
"2790","BENI",">=6",3,0.25,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.287682072318448,0.25
"2791","BENI",">=6",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-23.0258508472001,1
"2792","BENI",">=6",5,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"2793","BENI",">=6",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2794","BENI",">=6",7,0.4,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.510825623599324,0.4
"2795","BENI",">=6",8,0.95,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-2.99573227155399,0.95
"2796","BENI",">=6",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2797","GOMA",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2798","GOMA",">=10",2,0.05,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.0512932942822874,0.05
"2799","GOMA",">=10",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2800","GOMA",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2801","GOMA",">=10",4,0.2,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.22314355118921,0.2
"2802","GOMA",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2803","GOMA",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2804","GOMA",">=10",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2805","GOMA",">=10",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2806","GOMA",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2807","GOMA",">=2",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2808","GOMA",">=2",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2809","GOMA",">=2",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2810","GOMA",">=2",1,0.1,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-0.105360515546715,0.1
"2811","GOMA",">=2",4,0.5,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.693147180359945,0.5
"2812","GOMA",">=2",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2813","GOMA",">=2",8,0.45,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.597837000573802,0.45
"2814","GOMA",">=2",2,0.6,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.916290731624155,0.6
"2815","GOMA",">=2",10,0.3,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-0.356674943795875,0.3
"2816","GOMA",">=2",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2817","GOMA",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2818","GOMA",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"2819","GOMA",">=20",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2820","GOMA",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2821","GOMA",">=20",4,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2822","GOMA",">=20",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2823","GOMA",">=20",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2824","GOMA",">=20",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2825","GOMA",">=20",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2826","GOMA",">=20",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2827","GOMA",">=6",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2828","GOMA",">=6",2,0.15,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.162518929380128,0.15
"2829","GOMA",">=6",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2830","GOMA",">=6",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2831","GOMA",">=6",4,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"2832","GOMA",">=6",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2833","GOMA",">=6",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2834","GOMA",">=6",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2835","GOMA",">=6",8,0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.0512932942822874,0.05
"2836","GOMA",">=6",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2837","KALUNGUTA",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2838","KALUNGUTA",">=10",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"2839","KALUNGUTA",">=10",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2840","KALUNGUTA",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2841","KALUNGUTA",">=10",4,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"2842","KALUNGUTA",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2843","KALUNGUTA",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2844","KALUNGUTA",">=10",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2845","KALUNGUTA",">=10",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2846","KALUNGUTA",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2847","KALUNGUTA",">=2",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2848","KALUNGUTA",">=2",9,0.6,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.510825623932657,0.4
"2849","KALUNGUTA",">=2",2,0.85,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-0.162518929615422,0.15
"2850","KALUNGUTA",">=2",8,0.8,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.22314355143921,0.2
"2851","KALUNGUTA",">=2",5,0.1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-2.30258509399405,0.9
"2852","KALUNGUTA",">=2",3,0.5,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.693147180759945,0.5
"2853","KALUNGUTA",">=2",10,0.5,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-0.693147180759945,0.5
"2854","KALUNGUTA",">=2",1,0.5,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-0.693147180759945,0.5
"2855","KALUNGUTA",">=2",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-23.0258509299405,1
"2856","KALUNGUTA",">=2",7,0.45,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.798507696439994,0.55
"2857","KALUNGUTA",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"2858","KALUNGUTA",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"2859","KALUNGUTA",">=20",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2860","KALUNGUTA",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2861","KALUNGUTA",">=20",4,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2862","KALUNGUTA",">=20",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2863","KALUNGUTA",">=20",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2864","KALUNGUTA",">=20",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2865","KALUNGUTA",">=20",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2866","KALUNGUTA",">=20",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2867","KALUNGUTA",">=6",1,0.15,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-0.162518929380128,0.15
"2868","KALUNGUTA",">=6",2,0.15,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.162518929380128,0.15
"2869","KALUNGUTA",">=6",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"2870","KALUNGUTA",">=6",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2871","KALUNGUTA",">=6",4,0.75,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.38629436071989,0.75
"2872","KALUNGUTA",">=6",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"2873","KALUNGUTA",">=6",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"2874","KALUNGUTA",">=6",7,0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.0512932942822874,0.05
"2875","KALUNGUTA",">=6",8,0.3,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.356674943795875,0.3
"2876","KALUNGUTA",">=6",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"2877","MABALAKO",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-23.0258509299405,1
"2878","MABALAKO",">=10",2,0.15,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-1.89711998555255,0.85
"2879","MABALAKO",">=10",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-1.00000008279037e-10,0
"2880","MABALAKO",">=10",3,0.05,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-2.99573227555399,0.95
"2881","MABALAKO",">=10",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2882","MABALAKO",">=10",5,0.55,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.597837000937439,0.45
"2883","MABALAKO",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-23.0258509299405,1
"2884","MABALAKO",">=10",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-23.0258509299405,1
"2885","MABALAKO",">=10",8,1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-1.00000008279037e-10,0
"2886","MABALAKO",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-23.0258509299405,1
"2887","MABALAKO",">=2",7,0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.693147180759945,0.5
"2888","MABALAKO",">=2",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-1.00000008279037e-10,0
"2889","MABALAKO",">=2",5,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2890","MABALAKO",">=2",2,0.95,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-0.0512932944928137,0.05
"2891","MABALAKO",">=2",3,0.85,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.162518929615422,0.15
"2892","MABALAKO",">=2",9,0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.693147180759945,0.5
"2893","MABALAKO",">=2",6,0.6,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-0.510825623932657,0.4
"2894","MABALAKO",">=2",8,1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-1.00000008279037e-10,0
"2895","MABALAKO",">=2",1,0.8,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-0.22314355143921,0.2
"2896","MABALAKO",">=2",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"2897","MABALAKO",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-23.0258509299405,1
"2898","MABALAKO",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-23.0258509299405,1
"2899","MABALAKO",">=20",10,0.9,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-0.105360515768937,0.1
"2900","MABALAKO",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-23.0258509299405,1
"2901","MABALAKO",">=20",4,0.1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-2.30258509399405,0.9
