"","expert","HZ","p_cm","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","institution","last.in.field","experience.ide","score_bri","score_log"
"3405",4,"BENI",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3406",4,"BENI",">=2",0.85,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.85,-1.89711998421921
"3407",4,"BENI",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3408",4,"BENI",">=6",0.15,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.15,-0.162518929380128
"3409",4,"BUTEMBO",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3410",4,"BUTEMBO",">=2",0.7,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.7,-1.2039728039926
"3411",4,"BUTEMBO",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3412",4,"BUTEMBO",">=6",0.1,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.1,-0.105360515546715
"3413",4,"GOMA",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3414",4,"GOMA",">=2",0.15,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.15,-0.162518929380128
"3415",4,"GOMA",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3416",4,"GOMA",">=6",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3417",4,"MANDIMA",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3418",4,"MANDIMA",">=2",0.55,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.55,-0.798507695995549
"3419",4,"MANDIMA",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"3420",4,"MANDIMA",">=6",0.15,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO","never",">5 years",0.15,-0.162518929380128
"3421",5,"BENI",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3422",5,"BENI",">=2",0.05,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.05,-0.0512932942822874
"3423",5,"BENI",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3424",5,"BENI",">=6",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3425",5,"BUTEMBO",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3426",5,"BUTEMBO",">=2",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3427",5,"BUTEMBO",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3428",5,"BUTEMBO",">=6",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3429",5,"GOMA",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3430",5,"GOMA",">=2",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3431",5,"GOMA",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3432",5,"GOMA",">=6",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3433",5,"MANDIMA",">=10",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3434",5,"MANDIMA",">=2",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3435",5,"MANDIMA",">=20",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3436",5,"MANDIMA",">=6",0,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"3437",8,"BENI",">=10",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3438",8,"BENI",">=2",0.25,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.25,-0.287682072318448
"3439",8,"BENI",">=20",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3440",8,"BENI",">=6",0.1,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.1,-0.105360515546715
"3441",8,"BUTEMBO",">=10",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3442",8,"BUTEMBO",">=2",0.15,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.15,-0.162518929380128
"3443",8,"BUTEMBO",">=20",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3444",8,"BUTEMBO",">=6",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3445",8,"GOMA",">=10",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3446",8,"GOMA",">=2",0.05,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.05,-0.0512932942822874
"3447",8,"GOMA",">=20",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3448",8,"GOMA",">=6",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3449",8,"MANDIMA",">=10",0.1,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.1,-0.105360515546715
"3450",8,"MANDIMA",">=2",0.5,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.5,-0.693147180359945
"3451",8,"MANDIMA",">=20",0,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3452",8,"MANDIMA",">=6",0.25,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","expert",0,"MSF","<2 weeks ago",">5 years",0.25,-0.287682072318448
"3453",9,"BENI",">=10",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3454",9,"BENI",">=2",0.25,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0.25,-0.287682072318448
"3455",9,"BENI",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3456",9,"BENI",">=6",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3457",9,"BUTEMBO",">=10",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3458",9,"BUTEMBO",">=2",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3459",9,"BUTEMBO",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3460",9,"BUTEMBO",">=6",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3461",9,"GOMA",">=10",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3462",9,"GOMA",">=2",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3463",9,"GOMA",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3464",9,"GOMA",">=6",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3465",9,"MANDIMA",">=10",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3466",9,"MANDIMA",">=2",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3467",9,"MANDIMA",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3468",9,"MANDIMA",">=6",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","expert",0,"MSF",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"3469",11,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3470",11,"BENI",">=2",0.35,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0.35,-0.430782915938608
"3471",11,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3472",11,"BENI",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3473",11,"BUTEMBO",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3474",11,"BUTEMBO",">=2",0.05,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0.05,-0.0512932942822874
"3475",11,"BUTEMBO",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3476",11,"BUTEMBO",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3477",11,"GOMA",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3478",11,"GOMA",">=2",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3479",11,"GOMA",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3480",11,"GOMA",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3481",11,"MANDIMA",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3482",11,"MANDIMA",">=2",0.05,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0.05,-0.0512932942822874
"3483",11,"MANDIMA",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3484",11,"MANDIMA",">=6",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","expert",0,"WHO","<2 weeks ago","<5 years",0,-1.00000008279037e-10
"3485",13,"BENI",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3486",13,"BENI",">=2",0.4,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.4,-0.510825623599324
"3487",13,"BENI",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3488",13,"BENI",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3489",13,"BUTEMBO",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3490",13,"BUTEMBO",">=2",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3491",13,"BUTEMBO",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3492",13,"BUTEMBO",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3493",13,"GOMA",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3494",13,"GOMA",">=2",0.1,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.1,-0.105360515546715
"3495",13,"GOMA",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3496",13,"GOMA",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3497",13,"MANDIMA",">=10",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3498",13,"MANDIMA",">=2",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3499",13,"MANDIMA",">=20",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3500",13,"MANDIMA",">=6",0,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"3501",1,"BENI",">=10",0.277,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.277,-0.32434605668506
"3502",1,"BENI",">=10",0.159,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.159,-0.173163618890283
"3503",3,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3504",3,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3505",4,"BENI",">=10",0.066,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.066,-0.0682788406462281
"3506",4,"BENI",">=10",0.007,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.007,-0.00702461483625952
"3507",5,"BENI",">=10",0.066,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.066,-0.0682788406462281
"3508",5,"BENI",">=10",0.007,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.007,-0.00702461483625952
"3509",8,"BENI",">=10",0.192,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model",0,NA,NA,NA,0.192,-0.213193220337279
"3510",8,"BENI",">=10",0.081,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model_adj",0,NA,NA,NA,0.081,-0.084469156517636
"3511",9,"BENI",">=10",0.001,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model",0,NA,NA,NA,0.001,-0.00100050023348343
"3512",9,"BENI",">=10",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3513",11,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3514",11,"BENI",">=10",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3515",13,"BENI",">=10",0.277,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.277,-0.32434605668506
"3516",13,"BENI",">=10",0.159,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.159,-0.173163618890283
"3517",1,"BENI",">=2",0.644,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.644,-1.03282454784921
"3518",1,"BENI",">=2",0.385,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.385,-0.486133011013018
"3519",3,"BENI",">=2",0.015,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0.015,-0.0151136377085253
"3520",3,"BENI",">=2",0.012,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0.012,-0.0120725811330547
"3521",4,"BENI",">=2",0.341,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.341,-0.417031744327885
"3522",4,"BENI",">=2",0.069,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.069,-0.0714960015976586
"3523",5,"BENI",">=2",0.341,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.341,-0.417031744327885
"3524",5,"BENI",">=2",0.069,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.069,-0.0714960015976586
"3525",8,"BENI",">=2",0.582,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model",0,NA,NA,NA,0.582,-0.872273846218146
"3526",8,"BENI",">=2",0.21,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model_adj",0,NA,NA,NA,0.21,-0.235722333394488
"3527",9,"BENI",">=2",0.038,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model",0,NA,NA,NA,0.038,-0.0387408282124805
"3528",9,"BENI",">=2",0.016,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model_adj",0,NA,NA,NA,0.016,-0.0161293818282576
"3529",11,"BENI",">=2",0.015,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0.015,-0.0151136377085253
"3530",11,"BENI",">=2",0.012,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0.012,-0.0120725811330547
"3531",13,"BENI",">=2",0.644,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.644,-1.03282454784921
"3532",13,"BENI",">=2",0.385,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.385,-0.486133011013018
"3533",1,"BENI",">=20",0.133,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.133,-0.142716302086255
"3534",1,"BENI",">=20",0.072,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.072,-0.0747235460881779
"3535",3,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3536",3,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3537",4,"BENI",">=20",0.016,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.016,-0.0161293818282576
"3538",4,"BENI",">=20",0.002,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3539",5,"BENI",">=20",0.016,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.016,-0.0161293818282576
"3540",5,"BENI",">=20",0.002,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"3541",8,"BENI",">=20",0.077,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model",0,NA,NA,NA,0.077,-0.0801260443709425
"3542",8,"BENI",">=20",0.036,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model_adj",0,NA,NA,NA,0.036,-0.036663984267857
"3543",9,"BENI",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3544",9,"BENI",">=20",0,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3545",11,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0,-1.00000008279037e-10
"3546",11,"BENI",">=20",0,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"3547",13,"BENI",">=20",0.133,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.133,-0.142716302086255
"3548",13,"BENI",">=20",0.072,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.072,-0.0747235460881779
"3549",1,"BENI",">=6",0.404,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.404,-0.517514611749002
"3550",1,"BENI",">=6",0.232,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.232,-0.263965545704257
"3551",3,"BENI",">=6",0.002,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0.002,-0.00200200257047267
"3552",3,"BENI",">=6",0.001,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3553",4,"BENI",">=6",0.143,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.143,-0.154317360267671
"3554",4,"BENI",">=6",0.016,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.016,-0.0161293818282576
"3555",5,"BENI",">=6",0.143,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model",0,NA,NA,NA,0.143,-0.154317360267671
"3556",5,"BENI",">=6",0.016,2020-02-21,2020-03-31,2020-03-01,9,39,"March_2020","model_adj",0,NA,NA,NA,0.016,-0.0161293818282576
"3557",8,"BENI",">=6",0.313,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model",0,NA,NA,NA,0.313,-0.375420986614227
"3558",8,"BENI",">=6",0.113,2020-02-20,2020-03-31,2020-03-01,10,40,"March_2020","model_adj",0,NA,NA,NA,0.113,-0.119910296559818
"3559",9,"BENI",">=6",0.006,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model",0,NA,NA,NA,0.006,-0.00601807222495939
"3560",9,"BENI",">=6",0.001,2020-02-24,2020-03-31,2020-03-01,6,36,"March_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3561",11,"BENI",">=6",0.002,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0.002,-0.00200200257047267
"3562",11,"BENI",">=6",0.001,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"3563",13,"BENI",">=6",0.404,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.404,-0.517514611749002
"3564",13,"BENI",">=6",0.232,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.232,-0.263965545704257
"3565",1,"BUTEMBO",">=10",0.502,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model",0,NA,NA,NA,0.502,-0.697155201756681
"3566",1,"BUTEMBO",">=10",0.259,2020-02-18,2020-03-31,2020-03-01,12,42,"March_2020","model_adj",0,NA,NA,NA,0.259,-0.299754653551097
"3567",3,"BUTEMBO",">=10",0.004,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model",0,NA,NA,NA,0.004,-0.00400802129713721
"3568",3,"BUTEMBO",">=10",0.001,2020-02-25,2020-03-31,2020-03-01,5,35,"March_2020","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
