"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_bri","score_log"
"1037","KABAMBARE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1038","KABARE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1039","KABONDO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1040","KADUTU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1041","KAILO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1042","KALEHE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1043","KALIMA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1044","KALOLE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1045","KALONGE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1046","KAMANGO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1047","KAMBALA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1048","KAMITUGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1049","KAMPENE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1050","KANIOLA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1051","KARISIMBI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1052","KASONGO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1053","KATANA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1054","KATOYI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1055","KATWA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",1,1,-23.0258509299405
"1056","KAYNA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1057","KAZIBA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1058","KIBIRIZI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1059","KIBOMBO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1060","KIBUA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1061","KILO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1062","KIMBI-LULENGE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1063","KINDU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1064","KIROTSHE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1065","KITUTU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1066","KOMANDA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1067","KUNDA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1068","KYONDO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1069","LAYBO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1070","LEMERA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1071","LIKATI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1072","LINGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1073","LITA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1074","LOGO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1075","LOLWA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1076","LOWA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1077","LUBERO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1078","LUBUNGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1079","LUBUTU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1080","LULINGU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1081","LUSANGI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1082","MAHAGI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1083","MAKISO-KISANGANI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1084","MAKORO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1085","MANGALA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1086","MANGOBO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1087","MANGUREDJIPA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1088","MASEREKA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1089","MASISI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1090","MINEMBWE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1091","MINOVA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1092","MITI-MURHESA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1093","MONGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1094","MONGBALU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1095","MUBUMBANO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1096","MULUNGU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1097","MUSIENENE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1098","MUTWANGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1099","MWANA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1100","MWENGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1101","MWESO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1102","NIA-NIA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1103","NIANGARA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1104","NIZI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1105","NUNDU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1106","NYAKUNDE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1107","NYANGEZI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1108","NYANTENDE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1109","NYARAMBE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1110","NYIRAGONGO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1111","OBOKOTE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1112","OICHA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1113","OPALA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1114","OPIENGE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1115","PANGI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1116","PAWA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1117","PINGA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1118","POKO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1119","PUNIA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1120","RETHY",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1121","RIMBA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1122","RUNGU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1123","RUTSHURU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1124","RUZIZI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1125","RWAMPARA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1126","RWANGUBA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1127","SAMBA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1128","SARAMABILA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1129","SHABUNDA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1130","TCHOMIA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1131","TITULE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1132","TSHOPO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1133","TUNDA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1134","UBUNDU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1135","UVIRA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1136","VIADANA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1137","VUHOVI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1138","WALIKALE",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1139","WALUNGU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1140","WAMBA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1141","WANIERUKULA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1142","WATSA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1143","YABAONDO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1144","YAHISULI",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1145","YAHUMA",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1146","YAKUSU",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1147","YALEKO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1148","YALIMBONGO",">=2",7,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1149","ABA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1150","ADI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1151","ADJA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1152","AKETI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1153","ALIMBONGO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1154","ALUNGULI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1155","ANGO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1156","ANGUMU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1157","ARIWARA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1158","ARU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1159","AUNGBA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1160","BAFWAGBOGBO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1161","BAFWASENDE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1162","BAGIRA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1163","BAMBO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1164","BAMBU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1165","BANALIA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1166","BASALI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1167","BASOKO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1168","BENGAMISA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1169","BIENA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1170","BILI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1171","BINZA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1172","BIRAMBIZO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1173","BIRINGI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1174","BOGA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1175","BOMA-MANGBETU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1176","BONDO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1177","BUNIA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1178","BUNYAKIRI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1179","BUTA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1180","DAMAS",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1181","DORUMA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1182","DRODRO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1183","DUNGU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1184","FARADJE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1185","FATAKI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1186","FEREKENI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1187","FIZI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1188","GANGA DINGILA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1189","GETHY",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1190","GOMBARI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1191","HAUTS-PLATEAUX",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1192","IBANDA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1193","IDJWI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1194","ISANGI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1195","ISIRO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1196","ITEBERO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1197","ITOMBWE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1198","JIBA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1199","KABAMBARE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1200","KABARE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1201","KABONDO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1202","KADUTU",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1203","KAILO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1204","KALEHE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1205","KALIMA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1206","KALOLE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1207","KALONGE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1208","KAMANGO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1209","KAMBALA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1210","KAMITUGA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1211","KAMPENE",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1212","KANIOLA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1213","KARISIMBI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1214","KASONGO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1215","KATANA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1216","KATOYI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1217","KAYNA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1218","KAZIBA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1219","KIBIRIZI",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1220","KIBOMBO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1221","KIBUA",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
"1222","KILO",">=2",8,0,2019-12-01,2020-03-31,2019-12-01,0,30,"December_2019","expert",0,0,-1.00000008279037e-10
